"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
574;3;"—";211;"72 75 64";0;"Участвуете в конкурсе";1257632;"29.06.2026 в 21:39"
575;5;"—";211;"70 72 69";0;"Конкурсная группа исключена";1263877;"29.06.2026 в 21:48"
576;3;"—";211;"74 64 73";0;"На рассмотрении";1357852;"02.07.2026 в 12:22"
577;6;"—";211;"80 64 67";0;"На рассмотрении";1578711;"03.07.2026 в 19:49"
578;3;"—";211;"76 72 63";0;"На рассмотрении";1620278;"04.07.2026 в 18:40"
579;5;"Электронное";211;"72 72 67";0;"На рассмотрении";1625276;"04.07.2026 в 21:53"
580;3;"—";210;"72 83 55";0;"Конкурсная группа исключена";1245165;"29.06.2026 в 21:24"
581;1;"—";210;"70 59 81";0;"Передано в вуз";1306445;"05.07.2026 в 09:30"
582;5;"—";210;"70 70 70";0;"На рассмотрении";1509402;"02.07.2026 в 19:16"
583;3;"—";209;"72 67 70";0;"На рассмотрении";1369299;"01.07.2026 в 05:33"
584;5;"—";209;"70 70 69";0;"На рассмотрении";1510899;"04.07.2026 в 21:06"
585;5;"—";208;"82 51 75";0;"Конкурсная группа исключена";1186523;"28.06.2026 в 10:36"
586;4;"—";207;"80 67 60";0;"На рассмотрении";1358188;"30.06.2026 в 20:37"
587;3;"—";207;"72 75 60";0;"На рассмотрении";1577733;"03.07.2026 в 19:24"
588;2;"—";207;"76 70 61";0;"На рассмотрении";1592884;"04.07.2026 в 09:38"
589;6;"—";206;"78 56 72";0;"На рассмотрении";1044257;"23.06.2026 в 01:05"
590;6;"—";206;"76 67 63";0;"Конкурсная группа исключена";1254920;"29.06.2026 в 21:35"
591;2;"—";206;"64 76 66";0;"На рассмотрении";1264896;"29.06.2026 в 21:49"
592;3;"—";206;"58 78 70";0;"На рассмотрении";1293631;"30.06.2026 в 05:00"
593;7;"—";206;"78 67 61";0;"На рассмотрении";1393191;"01.07.2026 в 12:18"
594;6;"—";206;"64 72 70";0;"На рассмотрении";1453809;"02.07.2026 в 21:02"
595;4;"—";206;"72 56 78";0;"На рассмотрении";1621029;"04.07.2026 в 20:52"
596;4;"—";206;"74 62 63";7;"На рассмотрении";1295568;"30.06.2026 в 07:08"
597;4;"—";205;"72 72 61";0;"На рассмотрении";1099939;"24.06.2026 в 16:38"
598;3;"—";204;"76 64 64";0;"На рассмотрении";1350560;"30.06.2026 в 18:17"
599;1;"Электронное";204;"80 67 57";0;"На рассмотрении";1493707;"02.07.2026 в 15:38"
600;5;"—";204;"70 70 64";0;"На рассмотрении";1573319;"03.07.2026 в 18:47"
601;4;"—";204;"64 70 64";6;"На рассмотрении";1076929;"01.07.2026 в 22:34"
602;7;"—";203;"74 54 75";0;"На рассмотрении";1464176;"02.07.2026 в 12:25"
603;5;"—";203;"72 67 64";0;"На рассмотрении";1493064;"02.07.2026 в 16:20"
604;3;"Электронное";203;"70 70 63";0;"На рассмотрении";1519459;"02.07.2026 в 22:57"
605;2;"—";202;"72 72 58";0;"На рассмотрении";1425100;"01.07.2026 в 17:31"
606;1;"—";201;"80 51 70";0;"На рассмотрении";1351526;"30.06.2026 в 18:33"
607;2;"—";201;"72 72 57";0;"На рассмотрении";1379429;"01.07.2026 в 10:08"
608;4;"—";201;"74 67 60";0;"Передано в вуз";1380139;"05.07.2026 в 15:07"
609;3;"—";201;"70 62 69";0;"На рассмотрении";1537362;"03.07.2026 в 10:51"
610;1;"Электронное";201;"64 64 73";0;"На рассмотрении";1551754;"03.07.2026 в 17:09"
611;4;"Электронное";201;"70 62 63";6;"На рассмотрении";1093211;"24.06.2026 в 13:50"
612;1;"—";200;"64 70 66";0;"На рассмотрении";1234371;"29.06.2026 в 21:12"
613;6;"—";200;"74 62 64";0;"На рассмотрении";1359636;"30.06.2026 в 21:06"
614;2;"—";200;"72 67 61";0;"На рассмотрении";1621742;"04.07.2026 в 19:29"
615;3;"—";200;"86 64 49";1;"Участвуете в конкурсе";1352556;"30.06.2026 в 18:52"
616;5;"Электронное";200;"70 59 70";1;"На рассмотрении";1420879;"01.07.2026 в 16:35"
617;1;"—";200;"76 59 64";1;"На рассмотрении";1553908;"03.07.2026 в 17:16"
618;1;"—";199;"70 62 67";0;"На рассмотрении";972993;"01.07.2026 в 10:08"
619;2;"—";199;"76 56 67";0;"На рассмотрении";1304503;"04.07.2026 в 14:58"
620;3;"—";199;"74 70 55";0;"На рассмотрении";1420459;"01.07.2026 в 16:30"
621;3;"—";198;"82 70 46";0;"На рассмотрении";1245626;"29.06.2026 в 21:24"
622;3;"—";197;"76 67 54";0;"На рассмотрении";1174693;"01.07.2026 в 23:44"
623;6;"—";197;"64 67 66";0;"На рассмотрении";1316282;"03.07.2026 в 09:43"
624;1;"—";197;"70 70 57";0;"На рассмотрении";1380760;"01.07.2026 в 10:23"
625;7;"—";196;"70 62 64";0;"На рассмотрении";1573142;"03.07.2026 в 18:46"
626;6;"—";195;"58 70 67";0;"На рассмотрении";990535;"21.06.2026 в 12:08"
627;4;"—";195;"76 59 60";0;"Конкурсная группа исключена";1241115;"30.06.2026 в 00:40"
628;3;"—";195;"64 75 55";1;"Конкурсная группа исключена";1282563;"29.06.2026 в 22:02"
629;6;"—";194;"76 64 54";0;"Передано в вуз";943421;"05.07.2026 в 14:14"
630;3;"—";194;"70 64 60";0;"На рассмотрении";1295968;"30.06.2026 в 07:25"
631;6;"—";194;"70 51 73";0;"На рассмотрении";1359820;"30.06.2026 в 21:10"
632;5;"—";194;"58 75 61";0;"На рассмотрении";1582248;"03.07.2026 в 21:38"
633;4;"—";194;"64 59 70";1;"На рассмотрении";1606345;"04.07.2026 в 13:13"
634;2;"—";192;"70 64 57";1;"На рассмотрении";1364955;"30.06.2026 в 23:13"
635;5;"—";191;"72 56 63";0;"На рассмотрении";1479856;"02.07.2026 в 13:29"
636;3;"—";190;"74 56 60";0;"На рассмотрении";1177213;"27.06.2026 в 20:48"
637;3;"—";190;"72 51 67";0;"На рассмотрении";1208892;"28.06.2026 в 20:22"
638;3;"—";190;"72 67 51";0;"На рассмотрении";1407420;"01.07.2026 в 14:25"
639;4;"—";190;"64 72 54";0;"На рассмотрении";1502255;"02.07.2026 в 17:16"
640;7;"—";190;"74 67 48";1;"На рассмотрении";1435472;"01.07.2026 в 20:27"
641;4;"—";189;"80 54 55";0;"На рассмотрении";1195316;"29.06.2026 в 21:56"
642;2;"Электронное";189;"70 67 52";0;"На рассмотрении";1256852;"02.07.2026 в 02:12"
643;5;"—";189;"74 58 57";0;"На рассмотрении";1268195;"29.06.2026 в 21:54"
644;4;"—";189;"72 56 61";0;"На рассмотрении";1454217;"02.07.2026 в 09:15"
645;5;"—";189;"72 48 69";0;"На рассмотрении";1626636;"04.07.2026 в 23:46"
646;2;"—";189;"72 51 66";0;"Передано в вуз";1636092;"05.07.2026 в 13:30"
647;8;"—";189;"64 51 73";1;"На рассмотрении";1151087;"26.06.2026 в 15:43"
648;1;"—";188;"72 67 49";0;"На рассмотрении";1149528;"26.06.2026 в 15:00"
649;1;"—";188;"64 59 64";1;"На рассмотрении";1395129;"01.07.2026 в 12:35"
650;3;"—";187;"70 62 55";0;"На рассмотрении";1012889;"23.06.2026 в 11:37"
651;4;"—";187;"64 68 55";0;"На рассмотрении";1473795;"02.07.2026 в 12:33"
652;5;"—";186;"70 59 57";0;"Конкурсная группа исключена";1288681;"29.06.2026 в 22:38"
653;5;"—";186;"58 64 64";0;"На рассмотрении";1310521;"30.06.2026 в 11:18"
654;4;"—";186;"64 64 57";1;"На рассмотрении";1505620;"03.07.2026 в 14:04"
655;4;"—";185;"64 64 57";0;"Конкурсная группа исключена";1428627;"03.07.2026 в 17:35"
656;4;"—";185;"64 48 73";0;"На рассмотрении";1435941;"01.07.2026 в 20:35"
657;2;"—";184;"58 59 67";0;"На рассмотрении";1088892;"24.06.2026 в 12:13"
658;4;"—";184;"70 62 52";0;"На рассмотрении";1272045;"29.06.2026 в 21:56"
659;1;"—";184;"78 46 60";0;"На рассмотрении";1403031;"01.07.2026 в 13:46"
660;1;"—";184;"64 72 48";0;"Передано в вуз";1536009;"05.07.2026 в 15:14"
661;5;"—";184;"74 59 51";0;"На рассмотрении";1574604;"03.07.2026 в 18:53"
662;5;"—";184;"72 59 52";1;"Участвуете в конкурсе";1341031;"30.06.2026 в 16:06"
663;1;"—";183;"72 48 63";0;"На рассмотрении";1337229;"30.06.2026 в 15:27"
664;6;"—";183;"74 64 45";0;"На рассмотрении";1359669;"30.06.2026 в 21:07"
665;2;"—";183;"58 54 70";1;"На рассмотрении";1243544;"29.06.2026 в 21:22"
666;5;"—";182;"64 64 54";0;"На рассмотрении";993212;"21.06.2026 в 12:43"
667;5;"—";181;"52 75 54";0;"На рассмотрении";1377630;"03.07.2026 в 13:59"
668;4;"—";180;"70 59 51";0;"На рассмотрении";1176307;"02.07.2026 в 16:33"
669;5;"—";180;"52 54 72";2;"На рассмотрении";1275409;"30.06.2026 в 23:20"
670;6;"—";179;"58 70 51";0;"На рассмотрении";1197276;"28.06.2026 в 15:22"
671;6;"Электронное";178;"58 54 66";0;"На рассмотрении";1005372;"22.06.2026 в 01:01"
672;3;"—";178;"64 59 55";0;"На рассмотрении";1256306;"29.06.2026 в 21:37"
673;1;"—";178;"64 54 60";0;"На рассмотрении";1511555;"02.07.2026 в 19:59"
674;4;"—";173;"52 67 54";0;"На рассмотрении";1260572;"29.06.2026 в 21:43"
675;5;"Электронное";173;"64 54 55";0;"На рассмотрении";1395656;"01.07.2026 в 12:40"
676;2;"—";172;"72 51 49";0;"На рассмотрении";1208391;"28.06.2026 в 20:41"
677;1;"—";171;"52 46 72";1;"На рассмотрении";1519400;"02.07.2026 в 22:55"
678;7;"—";169;"64 54 51";0;"На рассмотрении";1430818;"01.07.2026 в 19:03"
679;2;"—";169;"46 67 55";1;"На рассмотрении";1379486;"01.07.2026 в 10:09"
680;2;"—";167;"70 54 43";0;"На рассмотрении";1508753;"02.07.2026 в 19:03"
681;7;"—";166;"58 51 57";0;"Передано в вуз";1266280;"05.07.2026 в 08:45"
682;6;"—";166;"70 51 45";0;"На рассмотрении";1370412;"01.07.2026 в 08:51"
683;2;"—";164;"58 48 58";0;"Участвуете в конкурсе";1339364;"30.06.2026 в 15:48"
684;2;"—";162;"46 56 60";0;"На рассмотрении";1037021;"22.06.2026 в 18:01"
685;4;"Электронное";161;"46 51 64";0;"На рассмотрении";959635;"20.06.2026 в 11:59"
686;1;"—";160;"46 48 66";0;"На рассмотрении";1163089;"27.06.2026 в 10:33"
687;2;"—";160;"58 54 48";0;"На рассмотрении";1420517;"01.07.2026 в 16:31"
688;2;"—";160;"64 53 43";0;"На рассмотрении";1553128;"04.07.2026 в 19:38"
689;6;"—";158;"52 51 55";0;"Конкурсная группа исключена";1186189;"28.06.2026 в 10:22"
690;6;"—";158;"52 48 58";0;"На рассмотрении";1188031;"28.06.2026 в 12:11"
691;1;"—";155;"58 48 49";0;"На рассмотрении";1502902;"02.07.2026 в 17:25"
692;1;"—";154;"52 56 46";0;"На рассмотрении";1267244;"29.06.2026 в 21:52"
693;6;"—";154;"58 48 48";0;"На рассмотрении";1366526;"01.07.2026 в 00:16"
694;1;"—";154;"94 60";0;"На рассмотрении";1548176;"03.07.2026 в 16:48"
695;5;"—";154;"40 56 58";0;"На рассмотрении";1621969;"04.07.2026 в 19:37"
696;3;"—";153;"52 43 58";0;"На рассмотрении";1425282;"01.07.2026 в 17:33"
697;3;"—";152;"58 46 48";0;"На рассмотрении";1510163;"02.07.2026 в 19:31"
698;3;"—";152;"34 46 72";0;"На рассмотрении";1575455;"03.07.2026 в 18:58"
699;1;"—";150;"52 46 52";0;"Конкурсная группа исключена";1289628;"04.07.2026 в 11:47"
700;3;"—";148;"46 39 63";0;"На рассмотрении";1399427;"01.07.2026 в 13:13"
701;3;"—";143;"58 34 51";0;"Передано в вуз";1631396;"05.07.2026 в 10:36"
702;5;"—";142;"52 48 42";0;"На рассмотрении";1437090;"01.07.2026 в 21:40"
703;4;"—";140;"40 46 54";0;"На рассмотрении";1508266;"03.07.2026 в 19:21"
704;6;"Электронное";135;"52 40 43";0;"На рассмотрении";1029137;"02.07.2026 в 22:26"
705;3;"—";133;"40 48 45";0;"На рассмотрении";1293357;"30.06.2026 в 04:23"
706;2;"—";132;"40 43 49";0;"На рассмотрении";1518775;"02.07.2026 в 22:38"
707;3;"—";132;"46 34 52";0;"На рассмотрении";1605079;"04.07.2026 в 12:53"
708;3;"—";122;"64 57";1;"На рассмотрении";1260684;"29.06.2026 в 21:44"
709;1;"—";94;"34 14 46";0;"На рассмотрении";1579332;"03.07.2026 в 20:58"
710;2;"—";61;"61";0;"На рассмотрении";1157381;"01.07.2026 в 19:51"
711;8;"—";61;"22 39";0;"На рассмотрении";1321491;"30.06.2026 в 13:04"
712;2;"—";43;"43";0;"На рассмотрении";1248923;"29.06.2026 в 21:28"
713;1;"—";0;"";0;"На рассмотрении";938720;"20.06.2026 в 02:48"
714;4;"—";0;"";0;"На рассмотрении";939172;"21.06.2026 в 15:57"
715;4;"Электронное";0;"";0;"На рассмотрении";950818;"20.06.2026 в 10:22"
716;4;"—";0;"";0;"На рассмотрении";1016470;"03.07.2026 в 16:34"
717;1;"—";0;"";0;"На рассмотрении";1042349;"22.06.2026 в 22:06"
718;2;"—";0;"";0;"На рассмотрении";1058264;"23.06.2026 в 21:08"
719;2;"—";0;"";0;"На рассмотрении";1068115;"23.06.2026 в 16:20"
720;1;"—";0;"";0;"На рассмотрении";1068470;"23.06.2026 в 16:30"
721;1;"—";0;"";10;"На рассмотрении";1075091;"23.06.2026 в 20:56"
722;3;"—";0;"";0;"На рассмотрении";1076782;"23.06.2026 в 22:33"
723;3;"—";0;"";0;"На рассмотрении";1078382;"24.06.2026 в 01:36"
724;3;"—";0;"";0;"На рассмотрении";1158255;"26.06.2026 в 23:01"
725;1;"—";0;"";0;"Передано в вуз";1191079;"05.07.2026 в 16:07"
726;1;"—";0;"";0;"На рассмотрении";1202538;"28.06.2026 в 17:28"
727;1;"—";0;"";0;"На рассмотрении";1209873;"28.06.2026 в 20:49"
728;5;"—";0;"";0;"На рассмотрении";1221455;"29.06.2026 в 08:31"
729;2;"Электронное";0;"";6;"На рассмотрении";1250873;"30.06.2026 в 08:16"
730;5;"—";0;"";0;"На рассмотрении";1266576;"29.06.2026 в 21:52"
731;3;"Электронное";0;"";0;"На рассмотрении";1297868;"30.06.2026 в 08:25"
732;2;"—";0;"";0;"На рассмотрении";1337379;"30.06.2026 в 15:28"
733;1;"—";0;"";0;"На рассмотрении";1345336;"30.06.2026 в 16:59"
734;4;"Электронное";0;"";6;"На рассмотрении";1350443;"30.06.2026 в 18:15"
735;2;"—";0;"";0;"На рассмотрении";1365738;"30.06.2026 в 23:41"
736;2;"—";0;"";0;"На рассмотрении";1404635;"01.07.2026 в 14:00"
737;5;"—";0;"";0;"На рассмотрении";1428374;"01.07.2026 в 18:22"
738;5;"Электронное";0;"";0;"На рассмотрении";1440738;"01.07.2026 в 22:10"
739;2;"—";0;"";6;"На рассмотрении";1445097;"02.07.2026 в 00:17"
740;1;"—";0;"";0;"На рассмотрении";1451262;"02.07.2026 в 08:07"
741;1;"Электронное";0;"";0;"На рассмотрении";1454934;"02.07.2026 в 09:25"
742;3;"—";0;"";0;"На рассмотрении";1456672;"02.07.2026 в 09:48"
743;5;"—";0;"";0;"На рассмотрении";1488011;"02.07.2026 в 14:43"
744;1;"—";0;"";0;"На рассмотрении";1502112;"02.07.2026 в 17:14"
745;1;"—";0;"";0;"На рассмотрении";1529266;"03.07.2026 в 09:09"
746;1;"—";0;"";0;"На рассмотрении";1566729;"03.07.2026 в 18:17"
747;2;"—";0;"";0;"На рассмотрении";1601137;"04.07.2026 в 13:01"
748;4;"—";0;"";0;"Передано в вуз";1623465;"05.07.2026 в 16:07"
749;5;"—";0;"";1;"Передано в вуз";1639250;"05.07.2026 в 14:55"
750;6;"—";0;"";0;"Передано в вуз";1639305;"05.07.2026 в 14:57"
751;2;"—";0;"";0;"Передано в вуз";1639688;"05.07.2026 в 15:07"
752;1;"—";0;"";1;"Передано в вуз";1639933;"05.07.2026 в 15:14"
753;1;"—";0;"";0;"Передано в вуз";1640598;"05.07.2026 в 15:32"
754;1;"—";0;"";0;"Передано в вуз";1640621;"05.07.2026 в 15:32"
755;1;"—";0;"";0;"Передано в вуз";1641048;"05.07.2026 в 15:44"
756;3;"—";0;"";0;"Передано в вуз";1641782;"05.07.2026 в 16:04"
757;5;"—";0;"";0;"Передано в вуз";1641943;"05.07.2026 в 16:08"
758;1;"—";0;"";0;"Передано в вуз";1642460;"05.07.2026 в 16:23"
