"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
594;3;"—";213;"76 70 67";0;"На рассмотрении";1370915;"01.07.2026 в 07:48"
595;2;"—";213;"76 73 64";0;"На рассмотрении";1501479;"02.07.2026 в 17:05"
596;1;"—";212;"70 75 67";0;"На рассмотрении";1184515;"28.06.2026 в 08:47"
597;5;"—";212;"70 70 72";0;"На рассмотрении";1185079;"01.07.2026 в 19:14"
598;1;"—";212;"78 70 64";0;"На рассмотрении";1256568;"04.07.2026 в 05:49"
599;3;"—";212;"74 83 55";0;"На рассмотрении";1263025;"29.06.2026 в 21:47"
600;1;"—";212;"72 59 81";0;"На рассмотрении";1352232;"30.06.2026 в 18:46"
601;2;"—";212;"64 75 73";0;"На рассмотрении";1428432;"01.07.2026 в 18:23"
602;3;"—";212;"72 67 73";0;"На рассмотрении";1451147;"02.07.2026 в 08:03"
603;1;"—";212;"70 75 67";0;"На рассмотрении";1461874;"02.07.2026 в 10:43"
604;1;"—";212;"78 64 70";0;"На рассмотрении";1487401;"02.07.2026 в 14:38"
605;5;"—";212;"80 68 64";0;"На рассмотрении";1512741;"02.07.2026 в 20:22"
606;2;"—";212;"76 75 61";0;"На рассмотрении";1605030;"04.07.2026 в 12:52"
607;2;"—";212;"58 80 64";10;"На рассмотрении";1294671;"30.06.2026 в 06:23"
608;1;"—";211;"78 75 58";0;"На рассмотрении";1100908;"30.06.2026 в 14:15"
609;4;"—";211;"72 72 67";0;"На рассмотрении";1115421;"30.06.2026 в 14:25"
610;1;"—";211;"72 72 67";0;"На рассмотрении";1184533;"28.06.2026 в 08:49"
611;2;"—";211;"78 72 61";0;"На рассмотрении";1417418;"01.07.2026 в 15:57"
612;1;"—";211;"76 75 60";0;"На рассмотрении";1505460;"02.07.2026 в 18:04"
613;2;"—";211;"78 70 63";0;"На рассмотрении";1551488;"03.07.2026 в 17:09"
614;2;"—";211;"76 70 61";4;"На рассмотрении";1268140;"29.06.2026 в 21:54"
615;2;"—";211;"78 62 61";10;"На рассмотрении";1299117;"30.06.2026 в 08:56"
616;3;"—";210;"74 75 61";0;"На рассмотрении";1195446;"29.06.2026 в 21:25"
617;1;"—";210;"80 64 66";0;"На рассмотрении";1500436;"02.07.2026 в 16:52"
618;5;"—";210;"76 62 72";0;"На рассмотрении";1553078;"03.07.2026 в 17:14"
619;2;"—";209;"86 62 61";0;"На рассмотрении";1164428;"27.06.2026 в 11:19"
620;4;"—";209;"64 70 75";0;"Конкурсная группа исключена";1216456;"03.07.2026 в 18:53"
621;1;"—";209;"76 67 66";0;"На рассмотрении";1222830;"02.07.2026 в 18:38"
622;2;"—";209;"70 70 69";0;"Конкурсная группа исключена";1244842;"29.06.2026 в 21:23"
623;3;"—";209;"64 72 73";0;"На рассмотрении";1327174;"04.07.2026 в 04:47"
624;2;"—";209;"78 67 64";0;"На рассмотрении";1377052;"01.07.2026 в 13:41"
625;1;"—";209;"82 67 60";0;"На рассмотрении";1474763;"02.07.2026 в 12:46"
626;3;"—";209;"72 67 67";3;"На рассмотрении";1197201;"28.06.2026 в 15:20"
627;3;"—";208;"70 80 58";0;"На рассмотрении";1206014;"03.07.2026 в 22:56"
628;2;"—";208;"72 70 66";0;"На рассмотрении";1242732;"29.06.2026 в 21:21"
629;5;"—";207;"74 72 61";0;"На рассмотрении";1216291;"29.06.2026 в 03:01"
630;1;"—";207;"70 67 70";0;"На рассмотрении";1245863;"29.06.2026 в 21:25"
631;1;"—";206;"80 72 54";0;"На рассмотрении";1135053;"26.06.2026 в 06:28"
632;1;"—";206;"74 62 70";0;"На рассмотрении";1198223;"28.06.2026 в 15:43"
633;2;"—";206;"70 75 61";0;"На рассмотрении";1460838;"02.07.2026 в 10:33"
634;1;"—";206;"72 59 75";0;"На рассмотрении";1467735;"03.07.2026 в 08:34"
635;1;"—";206;"70 62 73";1;"На рассмотрении";1198762;"28.06.2026 в 15:56"
636;2;"Электронное";205;"70 78 57";0;"На рассмотрении";967086;"05.07.2026 в 06:52"
637;3;"—";205;"72 67 66";0;"На рассмотрении";988579;"21.06.2026 в 07:54"
638;1;"—";205;"78 64 63";0;"На рассмотрении";1049960;"30.06.2026 в 12:09"
639;1;"—";205;"72 78 55";0;"На рассмотрении";1346790;"30.06.2026 в 17:19"
640;1;"—";205;"70 68 67";0;"На рассмотрении";1424988;"01.07.2026 в 17:29"
641;3;"—";205;"74 64 67";0;"На рассмотрении";1495896;"02.07.2026 в 15:59"
642;1;"—";205;"80 70 55";0;"На рассмотрении";1554751;"03.07.2026 в 17:19"
643;1;"—";205;"74 62 69";0;"На рассмотрении";1557070;"03.07.2026 в 17:30"
644;4;"—";205;"76 54 75";0;"На рассмотрении";1608540;"04.07.2026 в 13:51"
645;2;"—";205;"80 64 61";0;"На рассмотрении";1610794;"04.07.2026 в 14:35"
646;2;"—";205;"70 61 64";10;"На рассмотрении";1311452;"30.06.2026 в 11:27"
647;2;"—";204;"82 64 58";0;"На рассмотрении";943618;"04.07.2026 в 15:56"
648;2;"—";204;"78 62 64";0;"На рассмотрении";1119195;"25.06.2026 в 12:58"
649;1;"—";204;"74 75 55";0;"На рассмотрении";1316692;"30.06.2026 в 12:17"
650;2;"—";204;"76 64 64";0;"На рассмотрении";1327369;"30.06.2026 в 14:06"
651;4;"Электронное";203;"64 58 81";0;"Конкурсная группа исключена";988633;"21.06.2026 в 08:00"
652;1;"—";203;"72 70 61";0;"На рассмотрении";1045259;"23.06.2026 в 05:44"
653;2;"—";203;"84 64 55";0;"На рассмотрении";1103259;"30.06.2026 в 18:32"
654;2;"—";203;"70 67 66";0;"На рассмотрении";1193778;"28.06.2026 в 13:59"
655;2;"Электронное";203;"72 67 64";0;"Участвуете в конкурсе";1255635;"29.06.2026 в 21:36"
656;1;"—";203;"70 70 63";0;"На рассмотрении";1282142;"29.06.2026 в 22:01"
657;1;"—";203;"70 78 55";0;"На рассмотрении";1340127;"03.07.2026 в 13:56"
658;2;"—";203;"78 67 58";0;"На рассмотрении";1529149;"03.07.2026 в 09:51"
659;3;"—";203;"78 62 63";0;"На рассмотрении";1539118;"03.07.2026 в 13:57"
660;1;"—";203;"64 67 72";0;"На рассмотрении";1557888;"03.07.2026 в 17:35"
661;3;"—";203;"58 78 67";0;"На рассмотрении";1579399;"04.07.2026 в 14:40"
662;2;"—";203;"74 56 73";0;"На рассмотрении";1615299;"04.07.2026 в 17:14"
663;3;"Электронное";202;"70 72 60";0;"Участвуете в конкурсе";1210371;"28.06.2026 в 21:05"
664;3;"—";202;"64 72 66";0;"На рассмотрении";1250849;"29.06.2026 в 21:30"
665;3;"—";202;"58 67 67";10;"На рассмотрении";965695;"29.06.2026 в 07:53"
666;1;"—";201;"70 71 60";0;"На рассмотрении";1006174;"29.06.2026 в 07:10"
667;2;"—";201;"70 70 61";0;"На рассмотрении";1170407;"27.06.2026 в 14:36"
668;1;"—";201;"64 59 78";0;"На рассмотрении";1183747;"28.06.2026 в 07:28"
669;1;"—";201;"58 70 73";0;"На рассмотрении";1342495;"30.06.2026 в 16:23"
670;1;"—";201;"76 62 63";0;"На рассмотрении";1529054;"03.07.2026 в 09:05"
671;4;"—";201;"72 46 83";0;"На рассмотрении";1547222;"04.07.2026 в 19:29"
672;1;"—";201;"70 62 69";0;"На рассмотрении";1566311;"03.07.2026 в 18:15"
673;3;"—";200;"64 75 61";0;"На рассмотрении";1262799;"29.06.2026 в 21:47"
674;2;"—";200;"64 72 64";0;"На рассмотрении";1332515;"30.06.2026 в 15:17"
675;3;"—";200;"64 75 61";0;"На рассмотрении";1454359;"03.07.2026 в 18:05"
676;1;"—";200;"78 62 60";0;"На рассмотрении";1484541;"02.07.2026 в 14:12"
677;4;"—";200;"74 68 58";0;"На рассмотрении";1525238;"03.07.2026 в 07:00"
678;3;"—";199;"52 80 67";0;"На рассмотрении";982806;"20.06.2026 в 20:40"
679;3;"—";199;"64 72 63";0;"На рассмотрении";1599237;"04.07.2026 в 11:25"
680;3;"—";199;"70 54 75";0;"Передано в вуз";1633321;"05.07.2026 в 11:59"
681;2;"—";199;"72 51 66";10;"На рассмотрении";1254729;"29.06.2026 в 21:35"
682;1;"—";198;"74 54 70";0;"На рассмотрении";1246993;"29.06.2026 в 21:26"
683;3;"—";198;"64 62 72";0;"На рассмотрении";1350763;"01.07.2026 в 08:35"
684;3;"—";198;"74 58 66";0;"На рассмотрении";1447142;"02.07.2026 в 04:56"
685;2;"—";198;"76 70 52";0;"На рассмотрении";1507750;"02.07.2026 в 18:45"
686;1;"—";197;"58 70 69";0;"На рассмотрении";1184836;"28.06.2026 в 10:31"
687;1;"—";197;"72 59 66";0;"На рассмотрении";1193467;"28.06.2026 в 13:51"
688;2;"—";197;"70 54 73";0;"На рассмотрении";1351337;"30.06.2026 в 18:30"
689;3;"—";197;"70 78 49";0;"На рассмотрении";1448805;"02.07.2026 в 07:11"
690;2;"—";197;"64 67 66";0;"Передано в вуз";1634015;"05.07.2026 в 12:25"
691;5;"—";197;"64 56 73";4;"На рассмотрении";1240946;"29.06.2026 в 21:19"
692;1;"—";195;"64 48 83";0;"На рассмотрении";1191355;"28.06.2026 в 13:02"
693;1;"—";195;"58 80 57";0;"На рассмотрении";1216915;"29.06.2026 в 06:24"
694;1;"—";195;"64 70 61";0;"На рассмотрении";1490209;"02.07.2026 в 15:02"
695;1;"—";195;"70 62 63";0;"На рассмотрении";1493357;"02.07.2026 в 15:35"
696;3;"—";195;"74 51 70";0;"Передано в вуз";1633985;"05.07.2026 в 12:23"
697;5;"—";194;"70 67 57";0;"На рассмотрении";1242719;"30.06.2026 в 15:19"
698;1;"—";194;"64 64 66";0;"На рассмотрении";1352577;"30.06.2026 в 18:52"
699;3;"—";194;"72 59 63";0;"На рассмотрении";1477737;"02.07.2026 в 13:09"
700;2;"—";193;"64 74 55";0;"На рассмотрении";1187333;"28.06.2026 в 11:06"
701;3;"—";193;"72 67 54";0;"На рассмотрении";1217599;"29.06.2026 в 05:52"
702;1;"—";193;"58 65 70";0;"Передано в вуз";1631482;"05.07.2026 в 10:41"
703;3;"—";192;"64 56 72";0;"На рассмотрении";1072136;"29.06.2026 в 21:46"
704;3;"—";192;"70 67 55";0;"На рассмотрении";1187394;"28.06.2026 в 11:08"
705;5;"—";192;"80 48 64";0;"На рассмотрении";1204844;"28.06.2026 в 18:32"
706;2;"—";192;"76 46 70";0;"На рассмотрении";1501446;"02.07.2026 в 17:05"
707;1;"—";192;"74 51 67";0;"На рассмотрении";1508848;"02.07.2026 в 19:05"
708;1;"—";191;"86 54 51";0;"На рассмотрении";1198971;"28.06.2026 в 16:00"
709;2;"—";191;"76 54 61";0;"На рассмотрении";1242698;"29.06.2026 в 21:21"
710;1;"—";191;"58 67 66";0;"На рассмотрении";1268660;"30.06.2026 в 07:55"
711;2;"—";191;"72 58 61";0;"На рассмотрении";1403696;"01.07.2026 в 13:51"
712;3;"—";191;"58 64 69";0;"На рассмотрении";1422189;"01.07.2026 в 16:51"
713;1;"—";190;"70 62 58";0;"На рассмотрении";1071729;"23.06.2026 в 18:17"
714;2;"—";190;"72 48 70";0;"На рассмотрении";1140911;"26.06.2026 в 11:42"
715;2;"—";190;"58 54 78";0;"На рассмотрении";1210461;"28.06.2026 в 21:08"
716;2;"—";190;"64 51 75";0;"На рассмотрении";1345258;"30.06.2026 в 16:58"
717;2;"—";190;"58 54 78";0;"На рассмотрении";1522050;"03.07.2026 в 01:19"
718;4;"—";190;"64 64 58";4;"Участвуете в конкурсе";1290022;"29.06.2026 в 23:17"
719;4;"—";189;"70 59 60";0;"На рассмотрении";997040;"21.06.2026 в 15:39"
720;1;"—";189;"70 62 57";0;"На рассмотрении";1175680;"27.06.2026 в 18:13"
721;1;"—";189;"58 64 67";0;"На рассмотрении";1344342;"30.06.2026 в 16:46"
722;2;"—";189;"70 62 57";0;"На рассмотрении";1349645;"30.06.2026 в 18:02"
723;3;"—";189;"64 59 66";0;"На рассмотрении";1405856;"01.07.2026 в 14:12"
724;2;"—";188;"70 54 64";0;"На рассмотрении";1315374;"03.07.2026 в 13:58"
725;1;"—";187;"72 54 61";0;"На рассмотрении";973274;"20.06.2026 в 15:24"
726;1;"—";187;"70 54 63";0;"На рассмотрении";1183937;"28.06.2026 в 09:00"
727;4;"—";187;"64 72 51";0;"На рассмотрении";1302410;"04.07.2026 в 08:46"
728;1;"—";187;"64 62 61";0;"На рассмотрении";1343711;"30.06.2026 в 16:38"
729;3;"—";186;"58 59 69";0;"На рассмотрении";1088064;"01.07.2026 в 15:28"
730;2;"—";186;"58 70 58";0;"На рассмотрении";1176870;"27.06.2026 в 19:04"
731;1;"—";186;"64 70 52";0;"Конкурсная группа исключена";1183104;"28.06.2026 в 05:49"
732;1;"—";186;"70 59 57";0;"На рассмотрении";1206985;"01.07.2026 в 19:31"
733;1;"—";186;"70 62 54";0;"На рассмотрении";1401100;"01.07.2026 в 13:28"
734;3;"—";186;"52 67 67";0;"На рассмотрении";1449559;"02.07.2026 в 07:07"
735;4;"—";186;"72 72 42";0;"На рассмотрении";1491545;"02.07.2026 в 15:18"
736;2;"Электронное";186;"64 58 64";0;"На рассмотрении";1523640;"03.07.2026 в 04:57"
737;4;"—";185;"70 48 67";0;"На рассмотрении";1240272;"03.07.2026 в 10:25"
738;2;"—";184;"70 51 63";0;"Конкурсная группа исключена";1046174;"23.06.2026 в 07:15"
739;1;"—";184;"70 56 58";0;"На рассмотрении";1480445;"02.07.2026 в 13:34"
740;1;"—";183;"58 64 61";0;"На рассмотрении";1306114;"30.06.2026 в 10:35"
741;1;"—";183;"58 62 63";0;"На рассмотрении";1311602;"03.07.2026 в 18:43"
742;3;"—";183;"64 62 57";0;"На рассмотрении";1373076;"01.07.2026 в 12:02"
743;1;"—";183;"64 64 55";0;"На рассмотрении";1480209;"02.07.2026 в 14:22"
744;2;"—";182;"72 46 64";0;"На рассмотрении";1414835;"01.07.2026 в 15:32"
745;2;"—";182;"64 54 64";0;"На рассмотрении";1575082;"03.07.2026 в 18:56"
746;2;"—";182;"70 48 64";0;"На рассмотрении";1595154;"04.07.2026 в 10:20"
747;2;"—";182;"64 48 60";10;"На рассмотрении";1242708;"29.06.2026 в 21:21"
748;1;"—";181;"52 59 70";0;"Конкурсная группа исключена";1105844;"01.07.2026 в 20:38"
749;4;"—";181;"64 59 58";0;"На рассмотрении";1156609;"04.07.2026 в 09:15"
750;1;"—";181;"64 59 58";0;"Конкурсная группа исключена";1529848;"03.07.2026 в 09:19"
751;4;"—";180;"64 59 57";0;"На рассмотрении";1241749;"29.06.2026 в 21:20"
752;3;"—";180;"58 59 63";0;"На рассмотрении";1244338;"29.06.2026 в 21:23"
753;2;"—";180;"52 62 66";0;"На рассмотрении";1289961;"02.07.2026 в 10:04"
754;1;"—";180;"72 56 52";0;"На рассмотрении";1310851;"30.06.2026 в 15:58"
755;3;"—";180;"58 59 63";0;"На рассмотрении";1466039;"02.07.2026 в 11:22"
756;4;"—";179;"58 40 81";0;"На рассмотрении";1241863;"29.06.2026 в 21:20"
757;3;"—";179;"58 70 51";0;"На рассмотрении";1381404;"03.07.2026 в 18:24"
758;3;"—";178;"70 54 54";0;"На рассмотрении";1083159;"24.06.2026 в 09:54"
759;4;"—";178;"58 54 66";0;"На рассмотрении";1375141;"01.07.2026 в 09:08"
760;2;"—";178;"58 48 72";0;"На рассмотрении";1379058;"01.07.2026 в 10:03"
761;3;"—";178;"64 54 60";0;"На рассмотрении";1423309;"01.07.2026 в 17:06"
762;1;"—";178;"68 56 54";0;"На рассмотрении";1456294;"02.07.2026 в 10:27"
763;1;"—";178;"64 48 66";0;"На рассмотрении";1555943;"03.07.2026 в 17:24"
764;2;"—";177;"72 48 57";0;"На рассмотрении";1202595;"28.06.2026 в 17:29"
765;1;"—";177;"64 59 54";0;"Передано в вуз";1631666;"05.07.2026 в 10:50"
766;2;"—";176;"64 67 45";0;"На рассмотрении";1373595;"01.07.2026 в 08:33"
767;5;"—";176;"58 48 70";0;"На рассмотрении";1614587;"04.07.2026 в 15:56"
768;4;"—";175;"46 62 67";0;"На рассмотрении";1254156;"29.06.2026 в 21:34"
769;2;"—";175;"52 48 75";0;"На рассмотрении";1531591;"03.07.2026 в 09:44"
770;2;"—";175;"64 56 55";0;"Передано в вуз";1630249;"05.07.2026 в 09:15"
771;2;"—";174;"70 62 42";0;"На рассмотрении";1617483;"04.07.2026 в 17:12"
772;1;"—";173;"52 58 63";0;"На рассмотрении";988798;"01.07.2026 в 17:05"
773;1;"—";173;"70 48 55";0;"На рассмотрении";1184504;"28.06.2026 в 08:46"
774;2;"—";173;"70 51 52";0;"На рассмотрении";1221212;"29.06.2026 в 08:24"
775;1;"—";173;"52 58 63";0;"На рассмотрении";1254618;"29.06.2026 в 21:35"
776;2;"—";173;"46 54 73";0;"На рассмотрении";1482884;"02.07.2026 в 13:56"
777;4;"—";173;"74 54 45";0;"На рассмотрении";1548416;"03.07.2026 в 16:56"
778;3;"—";172;"58 62 52";0;"На рассмотрении";1185433;"28.06.2026 в 09:46"
779;5;"—";172;"52 62 58";0;"Конкурсная группа исключена";1449187;"02.07.2026 в 06:51"
780;2;"—";171;"58 62 51";0;"На рассмотрении";1244975;"29.06.2026 в 21:24"
781;2;"—";171;"70 46 55";0;"На рассмотрении";1254008;"29.06.2026 в 21:34"
782;2;"—";171;"58 59 54";0;"На рассмотрении";1375753;"01.07.2026 в 09:18"
783;1;"—";171;"58 67 46";0;"Конкурсная группа исключена";1401737;"01.07.2026 в 13:34"
784;4;"—";171;"74 46 51";0;"На рассмотрении";1616707;"04.07.2026 в 16:51"
785;3;"—";169;"58 54 57";0;"На рассмотрении";1189615;"28.06.2026 в 12:16"
786;3;"—";169;"58 59 52";0;"На рассмотрении";1526437;"03.07.2026 в 07:53"
787;1;"—";167;"52 48 67";0;"На рассмотрении";1372423;"01.07.2026 в 08:01"
788;3;"—";167;"40 67 60";0;"На рассмотрении";1601357;"04.07.2026 в 11:55"
789;2;"—";164;"58 48 58";0;"На рассмотрении";1304524;"30.06.2026 в 11:59"
790;1;"—";164;"58 48 58";0;"На рассмотрении";1589385;"04.07.2026 в 07:40"
791;3;"—";163;"82 81";0;"Конкурсная группа исключена";832645;"20.06.2026 в 09:05"
792;1;"—";163;"58 56 49";0;"На рассмотрении";1172206;"03.07.2026 в 17:14"
793;3;"—";161;"58 43 60";0;"На рассмотрении";1185992;"28.06.2026 в 10:14"
794;3;"Электронное";161;"58 48 55";0;"На рассмотрении";1255308;"30.06.2026 в 11:47"
795;4;"—";161;"70 48 43";0;"На рассмотрении";1426485;"02.07.2026 в 10:03"
796;1;"—";161;"58 54 49";0;"На рассмотрении";1444873;"02.07.2026 в 00:07"
797;3;"—";161;"52 64 45";0;"На рассмотрении";1524690;"03.07.2026 в 06:29"
798;2;"—";160;"52 48 60";0;"Участвуете в конкурсе";1089580;"29.06.2026 в 21:15"
799;4;"—";160;"58 54 48";0;"На рассмотрении";1184648;"28.06.2026 в 08:57"
800;1;"—";160;"58 54 48";0;"На рассмотрении";1467407;"02.07.2026 в 12:12"
801;2;"—";160;"52 46 61";1;"Участвуете в конкурсе";1099909;"24.06.2026 в 18:15"
802;3;"—";159;"52 64 43";0;"На рассмотрении";1238079;"29.06.2026 в 21:16"
803;1;"—";158;"52 54 52";0;"На рассмотрении";982148;"20.06.2026 в 20:11"
804;2;"—";158;"46 46 66";0;"На рассмотрении";1184742;"02.07.2026 в 10:39"
805;2;"—";157;"52 51 54";0;"На рассмотрении";1262861;"29.06.2026 в 21:47"
806;2;"—";157;"52 64 40";1;"Участвуете в конкурсе";1190513;"28.06.2026 в 12:41"
807;4;"—";156;"58 34 64";0;"На рассмотрении";1178794;"27.06.2026 в 20:38"
808;1;"—";156;"46 62 48";0;"На рассмотрении";1315100;"30.06.2026 в 12:02"
809;5;"—";155;"52 46 57";0;"На рассмотрении";1546073;"03.07.2026 в 16:32"
810;1;"—";155;"52 51 52";0;"На рассмотрении";1576250;"03.07.2026 в 19:03"
811;5;"—";154;"40 53 61";0;"На рассмотрении";1047007;"04.07.2026 в 13:20"
812;4;"—";152;"58 51 43";0;"На рассмотрении";1345133;"02.07.2026 в 14:05"
813;3;"—";152;"46 51 55";0;"На рассмотрении";1535990;"03.07.2026 в 17:47"
814;3;"—";151;"40 51 60";0;"На рассмотрении";1306893;"30.06.2026 в 10:43"
815;2;"—";150;"40 59 51";0;"На рассмотрении";1296107;"30.06.2026 в 07:30"
816;2;"—";148;"40 54 54";0;"Участвуете в конкурсе";1166150;"27.06.2026 в 12:11"
817;5;"—";147;"46 46 55";0;"На рассмотрении";1183518;"28.06.2026 в 06:52"
818;3;"—";147;"46 46 55";0;"На рассмотрении";1314695;"30.06.2026 в 11:58"
819;2;"—";147;"52 56 39";0;"На рассмотрении";1343651;"30.06.2026 в 17:14"
820;2;"—";147;"58 46 43";0;"На рассмотрении";1580357;"03.07.2026 в 20:35"
821;2;"—";146;"46 48 52";0;"Передано в вуз";1405423;"05.07.2026 в 08:20"
822;1;"—";145;"52 48 45";0;"На рассмотрении";1005852;"22.06.2026 в 03:41"
823;1;"—";145;"40 54 51";0;"На рассмотрении";1085854;"01.07.2026 в 11:05"
824;3;"—";144;"40 46 58";0;"На рассмотрении";1614983;"04.07.2026 в 16:07"
825;3;"—";143;"40 40 63";0;"На рассмотрении";1471453;"02.07.2026 в 12:12"
826;2;"—";142;"40 54 48";0;"На рассмотрении";1161275;"27.06.2026 в 09:15"
827;4;"—";140;"52 39 49";0;"На рассмотрении";1244685;"03.07.2026 в 10:05"
828;2;"—";140;"40 46 54";0;"На рассмотрении";1508266;"02.07.2026 в 20:00"
829;2;"—";134;"46 27 61";0;"На рассмотрении";1322612;"30.06.2026 в 13:16"
830;5;"—";130;"34 51 45";0;"На рассмотрении";1164985;"02.07.2026 в 05:59"
831;3;"—";125;"34 33 58";0;"На рассмотрении";1426440;"01.07.2026 в 17:51"
832;4;"—";124;"46 20 58";0;"На рассмотрении";974119;"20.06.2026 в 16:41"
833;3;"—";113;"34 27 52";0;"На рассмотрении";1161460;"27.06.2026 в 09:25"
834;1;"—";110;"11 38 61";0;"На рассмотрении";987744;"21.06.2026 в 05:18"
835;1;"—";67;"7 60";0;"На рассмотрении";1628873;"05.07.2026 в 05:11"
836;3;"—";55;"51";4;"На рассмотрении";1292213;"30.06.2026 в 01:12"
837;4;"Электронное";51;"51";0;"На рассмотрении";1501378;"02.07.2026 в 17:04"
838;1;"—";0;"";0;"На рассмотрении";938720;"21.06.2026 в 16:46"
839;2;"—";0;"";0;"На рассмотрении";939828;"20.06.2026 в 05:21"
840;4;"Электронное";0;"";0;"На рассмотрении";944360;"20.06.2026 в 14:47"
841;2;"—";0;"";0;"На рассмотрении";971439;"20.06.2026 в 14:47"
842;2;"—";0;"";0;"На рассмотрении";972068;"01.07.2026 в 08:37"
843;2;"—";0;"";0;"На рассмотрении";975280;"20.06.2026 в 17:23"
844;1;"—";0;"";0;"На рассмотрении";993025;"22.06.2026 в 07:54"
845;1;"—";0;"";0;"На рассмотрении";1001692;"21.06.2026 в 19:53"
846;1;"—";0;"";0;"На рассмотрении";1006731;"22.06.2026 в 05:36"
847;4;"—";0;"";0;"На рассмотрении";1007361;"29.06.2026 в 12:04"
848;5;"—";0;"";10;"На рассмотрении";1009382;"22.06.2026 в 08:18"
849;1;"—";0;"";0;"На рассмотрении";1026106;"22.06.2026 в 13:51"
850;1;"—";0;"";0;"На рассмотрении";1044973;"23.06.2026 в 04:55"
851;1;"—";0;"";0;"На рассмотрении";1055779;"23.06.2026 в 12:08"
852;1;"—";0;"";0;"На рассмотрении";1071600;"23.06.2026 в 18:11"
853;2;"—";0;"";0;"На рассмотрении";1087569;"24.06.2026 в 11:42"
854;2;"—";0;"";0;"На рассмотрении";1108046;"25.06.2026 в 04:07"
855;1;"—";0;"";0;"На рассмотрении";1111720;"27.06.2026 в 08:58"
856;1;"Бумажное";0;"";0;"На рассмотрении";1124020;"30.06.2026 в 09:18"
857;2;"—";0;"";0;"На рассмотрении";1137264;"26.06.2026 в 09:19"
858;5;"Бумажное";0;"";0;"Ожидаются результаты испытаний";1139063;"26.06.2026 в 10:20"
859;2;"Бумажное";0;"";0;"На рассмотрении";1159880;"27.06.2026 в 06:46"
860;1;"Бумажное";0;"";0;"На рассмотрении";1162017;"27.06.2026 в 09:51"
861;3;"—";0;"";0;"На рассмотрении";1162139;"27.06.2026 в 09:56"
862;3;"—";0;"";0;"На рассмотрении";1209873;"28.06.2026 в 20:49"
863;3;"—";0;"";0;"На рассмотрении";1227586;"29.06.2026 в 11:50"
864;1;"Бумажное";0;"";0;"На рассмотрении";1230241;"02.07.2026 в 08:14"
865;4;"—";0;"";0;"На рассмотрении";1247234;"29.06.2026 в 21:26"
866;1;"Бумажное";0;"";0;"На рассмотрении";1293601;"30.06.2026 в 04:55"
867;3;"Бумажное";0;"";0;"На рассмотрении";1294120;"30.06.2026 в 05:46"
868;4;"Бумажное";0;"";0;"На рассмотрении";1294128;"30.06.2026 в 05:47"
869;3;"Бумажное";0;"";0;"На рассмотрении";1294452;"30.06.2026 в 06:10"
870;3;"—";0;"";0;"На рассмотрении";1294694;"30.06.2026 в 06:25"
871;2;"Бумажное";0;"";0;"На рассмотрении";1294710;"30.06.2026 в 06:26"
872;1;"Бумажное";0;"";0;"На рассмотрении";1295493;"30.06.2026 в 07:05"
873;2;"—";0;"";0;"На рассмотрении";1295620;"30.06.2026 в 07:11"
874;3;"—";0;"";0;"На рассмотрении";1296027;"30.06.2026 в 07:27"
875;2;"—";0;"";10;"На рассмотрении";1296576;"30.06.2026 в 07:46"
876;4;"—";0;"";0;"На рассмотрении";1297266;"30.06.2026 в 08:08"
877;2;"—";0;"";0;"На рассмотрении";1311866;"30.06.2026 в 11:31"
878;3;"—";0;"";0;"На рассмотрении";1318562;"30.06.2026 в 12:34"
879;2;"—";0;"";0;"На рассмотрении";1318808;"30.06.2026 в 12:36"
880;2;"—";0;"";0;"На рассмотрении";1321053;"30.06.2026 в 12:58"
881;3;"—";0;"";0;"На рассмотрении";1323941;"30.06.2026 в 13:30"
882;2;"—";0;"";0;"На рассмотрении";1358359;"30.06.2026 в 20:41"
883;1;"Электронное";0;"";0;"На рассмотрении";1375516;"01.07.2026 в 09:14"
884;1;"—";0;"";0;"На рассмотрении";1444393;"02.07.2026 в 21:03"
885;1;"Бумажное";0;"";0;"На рассмотрении";1448505;"02.07.2026 в 06:14"
886;1;"—";0;"";0;"На рассмотрении";1456672;"02.07.2026 в 09:48"
887;3;"—";0;"";0;"На рассмотрении";1463420;"02.07.2026 в 10:58"
888;3;"—";0;"";0;"На рассмотрении";1475711;"02.07.2026 в 12:51"
889;5;"—";0;"";0;"На рассмотрении";1499057;"02.07.2026 в 16:35"
890;3;"—";0;"";0;"На рассмотрении";1519522;"02.07.2026 в 23:57"
891;3;"—";0;"";0;"Конкурсная группа исключена";1578588;"03.07.2026 в 19:46"
892;1;"—";0;"";0;"Передано в вуз";1631950;"05.07.2026 в 14:54"
893;2;"—";0;"";0;"Передано в вуз";1634736;"05.07.2026 в 14:42"
894;5;"—";0;"";0;"Передано в вуз";1639024;"05.07.2026 в 16:12"
895;4;"—";0;"";0;"Передано в вуз";1639276;"05.07.2026 в 14:56"
896;1;"—";0;"";0;"Передано в вуз";1639988;"05.07.2026 в 15:15"
897;4;"—";0;"";0;"Передано в вуз";1640158;"05.07.2026 в 15:20"
898;3;"—";0;"";0;"Передано в вуз";1641261;"05.07.2026 в 15:49"
899;2;"—";0;"";0;"Передано в вуз";1641671;"05.07.2026 в 16:01"
