"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
596;3;"—";208;"76 59 69";4;"На рассмотрении";1260134;"29.06.2026 в 21:43"
597;3;"—";207;"70 67 70";0;"На рассмотрении";1245863;"29.06.2026 в 21:25"
598;2;"—";206;"80 72 54";0;"На рассмотрении";1135053;"26.06.2026 в 06:28"
599;1;"—";206;"78 64 64";0;"На рассмотрении";1369756;"01.07.2026 в 07:15"
600;4;"—";206;"70 75 61";0;"На рассмотрении";1460838;"02.07.2026 в 10:33"
601;2;"—";206;"72 59 75";0;"На рассмотрении";1467735;"03.07.2026 в 08:34"
602;3;"—";206;"70 62 73";1;"На рассмотрении";1198762;"28.06.2026 в 15:56"
603;3;"Электронное";205;"70 78 57";0;"На рассмотрении";967086;"05.07.2026 в 06:52"
604;4;"—";205;"72 67 66";0;"На рассмотрении";988579;"21.06.2026 в 07:54"
605;3;"—";205;"78 64 63";0;"На рассмотрении";1049960;"23.06.2026 в 09:59"
606;2;"—";205;"72 67 66";0;"На рассмотрении";1302463;"01.07.2026 в 15:00"
607;2;"—";205;"78 75 52";0;"На рассмотрении";1333972;"30.06.2026 в 15:19"
608;3;"—";205;"72 78 55";0;"На рассмотрении";1346790;"30.06.2026 в 17:19"
609;2;"—";205;"70 68 67";0;"На рассмотрении";1424988;"01.07.2026 в 17:29"
610;2;"—";205;"58 72 75";0;"На рассмотрении";1478639;"02.07.2026 в 13:17"
611;4;"—";205;"74 64 67";0;"На рассмотрении";1495896;"02.07.2026 в 15:59"
612;2;"—";205;"74 62 69";0;"На рассмотрении";1557070;"03.07.2026 в 17:30"
613;2;"—";205;"76 54 75";0;"На рассмотрении";1608540;"04.07.2026 в 13:51"
614;1;"—";205;"80 64 61";0;"На рассмотрении";1610794;"04.07.2026 в 14:35"
615;4;"—";204;"82 64 58";0;"На рассмотрении";943618;"04.07.2026 в 15:56"
616;1;"—";204;"78 62 64";0;"На рассмотрении";1119195;"25.06.2026 в 12:58"
617;4;"—";204;"74 75 55";0;"На рассмотрении";1316692;"30.06.2026 в 12:17"
618;1;"—";204;"76 64 64";0;"На рассмотрении";1327369;"30.06.2026 в 14:06"
619;5;"Электронное";203;"64 58 81";0;"Конкурсная группа исключена";988633;"21.06.2026 в 08:00"
620;2;"—";203;"72 70 61";0;"На рассмотрении";1045259;"23.06.2026 в 05:44"
621;1;"—";203;"70 67 66";0;"На рассмотрении";1193778;"28.06.2026 в 13:59"
622;4;"—";203;"70 78 55";0;"На рассмотрении";1340127;"03.07.2026 в 13:56"
623;3;"—";203;"78 70 55";0;"На рассмотрении";1549346;"03.07.2026 в 17:02"
624;2;"—";203;"58 78 67";0;"На рассмотрении";1579399;"04.07.2026 в 14:40"
625;1;"—";203;"74 56 73";0;"На рассмотрении";1615299;"04.07.2026 в 17:14"
626;4;"Электронное";202;"70 72 60";0;"Участвуете в конкурсе";1210371;"28.06.2026 в 21:05"
627;5;"—";202;"64 72 66";0;"На рассмотрении";1250849;"29.06.2026 в 21:30"
628;2;"—";202;"58 67 67";10;"На рассмотрении";965695;"29.06.2026 в 07:53"
629;2;"—";201;"70 71 60";0;"На рассмотрении";1006174;"29.06.2026 в 07:10"
630;4;"—";201;"76 62 63";0;"На рассмотрении";1529054;"03.07.2026 в 09:05"
631;3;"—";201;"72 46 83";0;"На рассмотрении";1547222;"04.07.2026 в 19:29"
632;5;"—";201;"70 62 69";0;"На рассмотрении";1566311;"03.07.2026 в 18:15"
633;2;"—";200;"64 75 61";0;"На рассмотрении";1262799;"29.06.2026 в 21:47"
634;3;"—";200;"64 72 64";0;"На рассмотрении";1332515;"30.06.2026 в 15:17"
635;3;"—";200;"70 67 63";0;"На рассмотрении";1429472;"01.07.2026 в 18:40"
636;5;"—";200;"64 75 61";0;"На рассмотрении";1454359;"03.07.2026 в 18:05"
637;4;"—";200;"78 62 60";0;"На рассмотрении";1484541;"02.07.2026 в 14:12"
638;3;"—";200;"74 68 58";0;"На рассмотрении";1525238;"03.07.2026 в 07:00"
639;2;"—";199;"52 80 67";0;"На рассмотрении";982806;"20.06.2026 в 20:40"
640;2;"—";199;"64 72 63";0;"На рассмотрении";1599237;"04.07.2026 в 11:25"
641;2;"—";199;"70 54 75";0;"Передано в вуз";1633321;"05.07.2026 в 11:59"
642;1;"—";199;"72 51 66";10;"На рассмотрении";1254729;"29.06.2026 в 21:35"
643;2;"—";198;"70 83 45";0;"Передано в вуз";1636488;"05.07.2026 в 13:40"
644;2;"—";197;"58 70 69";0;"На рассмотрении";1184836;"28.06.2026 в 10:31"
645;2;"—";197;"72 59 66";0;"На рассмотрении";1193467;"28.06.2026 в 13:51"
646;1;"—";197;"74 62 61";0;"На рассмотрении";1195755;"28.06.2026 в 14:46"
647;5;"—";197;"70 78 49";0;"На рассмотрении";1448805;"02.07.2026 в 07:11"
648;4;"—";197;"64 56 73";4;"На рассмотрении";1240946;"29.06.2026 в 21:19"
649;2;"—";195;"64 48 83";0;"На рассмотрении";1191355;"28.06.2026 в 13:02"
650;2;"—";195;"58 80 57";0;"На рассмотрении";1216915;"29.06.2026 в 06:24"
651;3;"—";195;"72 56 67";0;"На рассмотрении";1393895;"01.07.2026 в 21:34"
652;2;"—";195;"64 70 61";0;"На рассмотрении";1490209;"02.07.2026 в 15:02"
653;3;"—";195;"70 62 63";0;"На рассмотрении";1493357;"02.07.2026 в 15:35"
654;5;"—";195;"74 51 70";0;"Передано в вуз";1633985;"05.07.2026 в 12:23"
655;1;"—";194;"70 67 57";0;"На рассмотрении";1242719;"30.06.2026 в 15:19"
656;4;"—";194;"72 59 63";0;"На рассмотрении";1477737;"02.07.2026 в 13:09"
657;3;"—";193;"64 74 55";0;"На рассмотрении";1187333;"28.06.2026 в 11:06"
658;1;"—";193;"64 56 73";0;"На рассмотрении";1532717;"03.07.2026 в 09:59"
659;5;"—";192;"70 67 55";0;"На рассмотрении";1187394;"28.06.2026 в 11:08"
660;4;"—";192;"80 48 64";0;"На рассмотрении";1204844;"28.06.2026 в 18:32"
661;1;"—";192;"64 62 66";0;"На рассмотрении";1398529;"01.07.2026 в 13:06"
662;3;"—";192;"76 46 70";0;"На рассмотрении";1501446;"02.07.2026 в 17:05"
663;2;"—";192;"74 51 67";0;"На рассмотрении";1508848;"02.07.2026 в 19:05"
664;5;"—";191;"72 62 57";0;"Передано в вуз";1031252;"05.07.2026 в 11:29"
665;2;"—";191;"86 54 51";0;"На рассмотрении";1198971;"28.06.2026 в 16:00"
666;3;"—";191;"76 54 61";0;"На рассмотрении";1242698;"29.06.2026 в 21:21"
667;2;"—";191;"64 64 63";0;"На рассмотрении";1250205;"29.06.2026 в 21:30"
668;2;"—";191;"58 67 66";0;"На рассмотрении";1268660;"30.06.2026 в 07:55"
669;3;"—";191;"72 58 61";0;"На рассмотрении";1403696;"01.07.2026 в 13:51"
670;2;"—";191;"58 64 69";0;"На рассмотрении";1422189;"01.07.2026 в 16:51"
671;2;"—";190;"70 62 58";0;"На рассмотрении";1071729;"23.06.2026 в 18:17"
672;3;"—";190;"64 51 75";0;"На рассмотрении";1345258;"30.06.2026 в 16:58"
673;1;"—";190;"58 54 78";0;"На рассмотрении";1522050;"03.07.2026 в 01:19"
674;3;"—";189;"70 59 60";0;"На рассмотрении";997040;"21.06.2026 в 15:39"
675;2;"—";189;"70 62 57";0;"На рассмотрении";1175680;"27.06.2026 в 18:13"
676;2;"—";189;"58 64 67";0;"На рассмотрении";1344342;"30.06.2026 в 16:46"
677;1;"—";189;"70 62 57";0;"На рассмотрении";1349645;"30.06.2026 в 18:02"
678;2;"—";189;"64 59 66";0;"На рассмотрении";1405856;"01.07.2026 в 14:12"
679;3;"—";189;"72 51 66";0;"На рассмотрении";1623056;"04.07.2026 в 20:19"
680;5;"—";188;"70 54 64";0;"На рассмотрении";1315374;"03.07.2026 в 16:16"
681;3;"—";188;"70 64 54";0;"На рассмотрении";1445599;"02.07.2026 в 00:44"
682;3;"—";187;"72 54 61";0;"На рассмотрении";973274;"20.06.2026 в 15:24"
683;2;"—";187;"70 54 63";0;"На рассмотрении";1183937;"28.06.2026 в 09:00"
684;3;"—";187;"64 72 51";0;"На рассмотрении";1302410;"04.07.2026 в 08:46"
685;2;"—";187;"64 62 61";0;"На рассмотрении";1343711;"30.06.2026 в 16:38"
686;3;"—";186;"58 70 58";0;"На рассмотрении";1176870;"27.06.2026 в 19:04"
687;3;"—";186;"64 70 52";0;"Конкурсная группа исключена";1183104;"02.07.2026 в 20:12"
688;3;"—";186;"70 56 60";0;"На рассмотрении";1190172;"30.06.2026 в 19:18"
689;3;"—";186;"70 59 57";0;"На рассмотрении";1206985;"01.07.2026 в 19:31"
690;4;"—";186;"70 62 54";0;"На рассмотрении";1401100;"01.07.2026 в 13:28"
691;5;"—";186;"72 72 42";0;"На рассмотрении";1491545;"02.07.2026 в 15:18"
692;1;"Электронное";186;"64 58 64";0;"На рассмотрении";1523640;"03.07.2026 в 04:57"
693;3;"—";185;"70 48 67";0;"На рассмотрении";1240272;"03.07.2026 в 10:25"
694;4;"—";185;"70 51 64";0;"На рассмотрении";1243688;"04.07.2026 в 11:36"
695;3;"—";184;"70 51 63";0;"Конкурсная группа исключена";1046174;"23.06.2026 в 07:15"
696;4;"—";184;"70 51 63";0;"На рассмотрении";1184285;"28.06.2026 в 08:26"
697;2;"—";184;"70 56 58";0;"На рассмотрении";1480445;"02.07.2026 в 13:34"
698;2;"—";183;"74 58 51";0;"На рассмотрении";1066217;"01.07.2026 в 17:09"
699;5;"—";183;"72 59 52";0;"На рассмотрении";1246112;"29.06.2026 в 21:25"
700;3;"—";183;"58 64 61";0;"На рассмотрении";1306114;"30.06.2026 в 10:35"
701;2;"—";183;"58 62 63";0;"На рассмотрении";1311602;"03.07.2026 в 18:43"
702;3;"—";183;"70 62 51";0;"Конкурсная группа исключена";1337889;"30.06.2026 в 15:34"
703;2;"—";183;"64 62 57";0;"На рассмотрении";1373076;"01.07.2026 в 12:02"
704;3;"—";182;"72 46 64";0;"На рассмотрении";1414835;"01.07.2026 в 15:32"
705;4;"—";182;"64 49 69";0;"На рассмотрении";1535498;"03.07.2026 в 10:32"
706;1;"—";182;"64 54 64";0;"На рассмотрении";1575082;"03.07.2026 в 18:56"
707;1;"—";182;"70 48 64";0;"На рассмотрении";1595154;"04.07.2026 в 10:20"
708;3;"—";182;"64 48 60";10;"На рассмотрении";1242708;"29.06.2026 в 21:21"
709;3;"—";181;"64 54 63";0;"На рассмотрении";1260252;"29.06.2026 в 21:43"
710;4;"—";181;"70 56 55";0;"На рассмотрении";1606121;"04.07.2026 в 13:09"
711;2;"—";180;"64 59 57";0;"На рассмотрении";1241749;"29.06.2026 в 21:20"
712;2;"—";180;"58 59 63";0;"На рассмотрении";1244338;"29.06.2026 в 21:23"
713;1;"—";180;"52 62 66";0;"На рассмотрении";1289961;"02.07.2026 в 10:04"
714;5;"—";180;"72 56 52";0;"На рассмотрении";1310851;"30.06.2026 в 15:58"
715;4;"—";180;"58 59 63";0;"На рассмотрении";1466039;"02.07.2026 в 11:22"
716;3;"—";179;"58 40 81";0;"На рассмотрении";1241863;"29.06.2026 в 21:20"
717;3;"—";178;"70 54 54";0;"Конкурсная группа исключена";1083159;"24.06.2026 в 09:54"
718;3;"—";178;"58 54 66";0;"На рассмотрении";1375141;"01.07.2026 в 09:08"
719;1;"—";178;"64 54 60";0;"На рассмотрении";1423309;"01.07.2026 в 17:06"
720;3;"—";178;"68 56 54";0;"На рассмотрении";1456294;"02.07.2026 в 10:27"
721;3;"—";178;"64 48 66";0;"На рассмотрении";1555943;"03.07.2026 в 17:24"
722;3;"—";177;"72 48 57";0;"На рассмотрении";1202595;"28.06.2026 в 17:29"
723;2;"—";177;"64 59 54";0;"Передано в вуз";1631666;"05.07.2026 в 10:50"
724;3;"—";175;"52 48 75";0;"На рассмотрении";1531591;"03.07.2026 в 09:44"
725;3;"—";175;"64 56 55";0;"Передано в вуз";1630249;"05.07.2026 в 09:15"
726;3;"—";174;"70 62 42";0;"На рассмотрении";1617483;"04.07.2026 в 17:12"
727;2;"—";173;"52 58 63";0;"На рассмотрении";988798;"01.07.2026 в 17:05"
728;1;"—";173;"70 51 52";0;"На рассмотрении";1221212;"29.06.2026 в 08:24"
729;3;"—";173;"46 54 73";0;"На рассмотрении";1482884;"02.07.2026 в 13:56"
730;2;"—";173;"74 54 45";0;"На рассмотрении";1548416;"03.07.2026 в 16:56"
731;5;"—";172;"64 51 57";0;"На рассмотрении";1183305;"29.06.2026 в 21:12"
732;4;"—";172;"52 62 58";0;"Конкурсная группа исключена";1449187;"02.07.2026 в 06:51"
733;5;"—";171;"58 62 51";0;"Конкурсная группа исключена";1192108;"01.07.2026 в 14:10"
734;3;"—";171;"58 62 51";0;"На рассмотрении";1244975;"29.06.2026 в 21:24"
735;3;"—";171;"70 46 55";0;"На рассмотрении";1254008;"29.06.2026 в 21:34"
736;5;"—";171;"74 46 51";0;"На рассмотрении";1616707;"04.07.2026 в 16:51"
737;5;"—";170;"72 40 58";0;"На рассмотрении";1239518;"29.06.2026 в 21:17"
738;2;"—";169;"58 54 57";0;"На рассмотрении";1189615;"28.06.2026 в 12:16"
739;4;"—";169;"58 59 52";0;"На рассмотрении";1526437;"03.07.2026 в 07:53"
740;2;"—";168;"58 64 46";0;"На рассмотрении";944211;"04.07.2026 в 11:04"
741;5;"—";167;"40 41 86";0;"На рассмотрении";991364;"21.06.2026 в 11:13"
742;2;"—";167;"52 48 67";0;"На рассмотрении";1372423;"01.07.2026 в 08:01"
743;1;"—";166;"46 51 69";0;"На рассмотрении";1221553;"29.06.2026 в 08:33"
744;1;"—";164;"58 48 58";0;"На рассмотрении";1304524;"30.06.2026 в 11:59"
745;5;"—";164;"58 48 58";0;"На рассмотрении";1589385;"04.07.2026 в 07:40"
746;4;"—";163;"82 81";0;"Конкурсная группа исключена";832645;"20.06.2026 в 09:05"
747;4;"—";163;"58 56 49";0;"На рассмотрении";1172206;"03.07.2026 в 17:14"
748;1;"—";161;"52 51 58";0;"Участвуете в конкурсе";943604;"20.06.2026 в 10:31"
749;4;"—";161;"58 43 60";0;"На рассмотрении";1185992;"28.06.2026 в 10:14"
750;5;"Электронное";161;"58 48 55";0;"На рассмотрении";1255308;"30.06.2026 в 11:47"
751;2;"—";161;"58 54 49";0;"На рассмотрении";1444873;"02.07.2026 в 00:07"
752;4;"—";161;"52 54 55";0;"На рассмотрении";1550360;"03.07.2026 в 17:05"
753;5;"—";161;"58 54 46";3;"На рассмотрении";945961;"20.06.2026 в 10:26"
754;1;"—";160;"52 48 60";0;"Участвуете в конкурсе";1089580;"29.06.2026 в 21:15"
755;3;"—";160;"58 54 48";0;"На рассмотрении";1184648;"28.06.2026 в 08:57"
756;5;"—";160;"58 51 51";0;"На рассмотрении";1332875;"30.06.2026 в 15:18"
757;4;"—";160;"58 54 48";0;"На рассмотрении";1467407;"02.07.2026 в 12:12"
758;1;"—";160;"52 46 61";1;"Участвуете в конкурсе";1099909;"24.06.2026 в 18:15"
759;4;"—";159;"52 64 43";0;"На рассмотрении";1238079;"29.06.2026 в 21:16"
760;2;"—";158;"52 54 52";0;"На рассмотрении";982148;"20.06.2026 в 20:11"
761;3;"—";157;"58 54 45";0;"На рассмотрении";1164511;"27.06.2026 в 11:21"
762;3;"—";157;"52 51 54";0;"На рассмотрении";1262861;"29.06.2026 в 21:47"
763;1;"—";157;"52 64 40";1;"Участвуете в конкурсе";1190513;"28.06.2026 в 12:41"
764;2;"—";156;"46 62 48";0;"На рассмотрении";1315100;"30.06.2026 в 12:02"
765;2;"Электронное";155;"52 46 57";0;"На рассмотрении";1339258;"30.06.2026 в 15:47"
766;4;"—";155;"52 51 52";0;"На рассмотрении";1576250;"03.07.2026 в 19:03"
767;2;"—";152;"58 51 43";0;"На рассмотрении";1345133;"02.07.2026 в 14:05"
768;2;"—";152;"58 40 54";0;"На рассмотрении";1511585;"02.07.2026 в 19:59"
769;4;"—";152;"46 51 55";0;"На рассмотрении";1535990;"03.07.2026 в 17:47"
770;3;"—";150;"40 59 51";0;"На рассмотрении";1296107;"30.06.2026 в 07:30"
771;4;"—";150;"52 44 54";0;"На рассмотрении";1328951;"01.07.2026 в 21:09"
772;4;"—";149;"52 48 49";0;"На рассмотрении";1405557;"01.07.2026 в 14:09"
773;1;"—";148;"40 54 54";0;"Участвуете в конкурсе";1166150;"27.06.2026 в 12:11"
774;4;"—";147;"46 46 55";0;"На рассмотрении";1314695;"30.06.2026 в 11:58"
775;3;"—";147;"52 56 39";0;"На рассмотрении";1343651;"30.06.2026 в 17:14"
776;3;"—";147;"58 46 43";0;"На рассмотрении";1580357;"03.07.2026 в 20:35"
777;2;"—";145;"52 48 45";0;"На рассмотрении";1005852;"22.06.2026 в 03:41"
778;2;"—";145;"40 54 51";0;"На рассмотрении";1085854;"01.07.2026 в 11:05"
779;1;"—";144;"52 46 46";0;"Участвуете в конкурсе";1255915;"29.06.2026 в 21:37"
780;1;"—";144;"40 46 58";0;"На рассмотрении";1614983;"04.07.2026 в 16:07"
781;3;"—";142;"40 54 48";0;"На рассмотрении";1161275;"27.06.2026 в 09:15"
782;3;"—";141;"46 43 52";0;"На рассмотрении";1099824;"29.06.2026 в 08:21"
783;2;"—";140;"52 39 49";0;"На рассмотрении";1244685;"03.07.2026 в 10:05"
784;1;"—";140;"40 46 54";0;"На рассмотрении";1508266;"02.07.2026 в 20:00"
785;1;"—";136;"52 39 45";0;"Передано в вуз";1629760;"05.07.2026 в 08:20"
786;3;"—";134;"46 27 61";0;"На рассмотрении";1322612;"30.06.2026 в 13:16"
787;3;"Электронное";132;"34 43 55";0;"На рассмотрении";1373870;"01.07.2026 в 08:40"
788;6;"—";130;"34 51 45";0;"На рассмотрении";1164985;"02.07.2026 в 05:59"
789;3;"—";124;"46 20 58";0;"На рассмотрении";974119;"20.06.2026 в 16:41"
790;4;"—";55;"51";4;"На рассмотрении";1292213;"30.06.2026 в 01:12"
791;2;"—";48;"48";0;"На рассмотрении";1159940;"27.06.2026 в 07:33"
792;1;"—";46;"46";0;"Конкурсная группа исключена";960909;"23.06.2026 в 16:30"
793;2;"—";46;"46";0;"Передано в вуз";1222750;"05.07.2026 в 09:00"
794;1;"—";0;"";0;"На рассмотрении";939828;"20.06.2026 в 05:21"
795;3;"Электронное";0;"";0;"На рассмотрении";944360;"20.06.2026 в 14:47"
796;3;"—";0;"";0;"На рассмотрении";971439;"20.06.2026 в 14:47"
797;3;"—";0;"";0;"На рассмотрении";975280;"20.06.2026 в 17:23"
798;2;"—";0;"";0;"На рассмотрении";993025;"22.06.2026 в 07:54"
799;6;"Бумажное";0;"";0;"На рассмотрении";1001503;"21.06.2026 в 19:41"
800;2;"—";0;"";0;"На рассмотрении";1001692;"21.06.2026 в 19:53"
801;2;"—";0;"";0;"На рассмотрении";1006731;"22.06.2026 в 05:36"
802;3;"—";0;"";0;"На рассмотрении";1007361;"29.06.2026 в 12:04"
803;2;"—";0;"";0;"На рассмотрении";1044973;"23.06.2026 в 04:55"
804;4;"—";0;"";0;"На рассмотрении";1071600;"23.06.2026 в 18:11"
805;3;"—";0;"";0;"На рассмотрении";1079764;"24.06.2026 в 06:51"
806;2;"—";0;"";10;"На рассмотрении";1088108;"24.06.2026 в 11:54"
807;3;"—";0;"";0;"На рассмотрении";1108046;"25.06.2026 в 04:07"
808;2;"—";0;"";0;"На рассмотрении";1111720;"27.06.2026 в 08:58"
809;2;"Бумажное";0;"";0;"На рассмотрении";1124020;"30.06.2026 в 09:18"
810;1;"—";0;"";0;"На рассмотрении";1129126;"25.06.2026 в 18:14"
811;4;"Бумажное";0;"";0;"Ожидаются результаты испытаний";1139063;"26.06.2026 в 10:20"
812;1;"—";0;"";0;"На рассмотрении";1143678;"26.06.2026 в 12:28"
813;1;"Бумажное";0;"";0;"На рассмотрении";1159880;"27.06.2026 в 06:46"
814;2;"—";0;"";0;"На рассмотрении";1160259;"27.06.2026 в 07:41"
815;5;"Бумажное";0;"";0;"На рассмотрении";1160394;"27.06.2026 в 07:59"
816;1;"Бумажное";0;"";0;"На рассмотрении";1160966;"27.06.2026 в 08:54"
817;5;"Бумажное";0;"";0;"На рассмотрении";1161035;"27.06.2026 в 08:59"
818;4;"Бумажное";0;"";0;"Ожидаются результаты испытаний";1161532;"27.06.2026 в 09:28"
819;2;"Бумажное";0;"";0;"На рассмотрении";1162017;"27.06.2026 в 09:51"
820;4;"—";0;"";0;"На рассмотрении";1209873;"28.06.2026 в 20:49"
821;1;"—";0;"";0;"На рассмотрении";1217887;"29.06.2026 в 21:24"
822;4;"—";0;"";0;"На рассмотрении";1220493;"29.06.2026 в 08:05"
823;2;"—";0;"";0;"На рассмотрении";1225838;"29.06.2026 в 10:53"
824;5;"—";0;"";0;"На рассмотрении";1227586;"29.06.2026 в 11:50"
825;3;"—";0;"";0;"На рассмотрении";1229393;"29.06.2026 в 12:50"
826;2;"Бумажное";0;"";0;"На рассмотрении";1230241;"02.07.2026 в 08:14"
827;5;"Бумажное";0;"";0;"На рассмотрении";1231713;"29.06.2026 в 13:55"
828;5;"Бумажное";0;"";0;"На рассмотрении";1232963;"29.06.2026 в 14:25"
829;3;"—";0;"";0;"На рассмотрении";1247234;"29.06.2026 в 21:26"
830;2;"—";0;"";0;"На рассмотрении";1269353;"29.06.2026 в 21:54"
831;1;"Бумажное";0;"";0;"На рассмотрении";1294120;"30.06.2026 в 05:46"
832;2;"Бумажное";0;"";0;"На рассмотрении";1294134;"30.06.2026 в 05:47"
833;4;"Бумажное";0;"";0;"На рассмотрении";1294452;"30.06.2026 в 06:10"
834;4;"—";0;"";0;"На рассмотрении";1294694;"30.06.2026 в 06:25"
835;3;"Бумажное";0;"";0;"На рассмотрении";1294710;"30.06.2026 в 06:26"
836;3;"Бумажное";0;"";0;"На рассмотрении";1295284;"30.06.2026 в 06:54"
837;3;"Бумажное";0;"";0;"На рассмотрении";1295493;"30.06.2026 в 07:05"
838;3;"—";0;"";0;"На рассмотрении";1295620;"30.06.2026 в 07:11"
839;5;"—";0;"";0;"На рассмотрении";1296027;"30.06.2026 в 07:27"
840;3;"—";0;"";10;"На рассмотрении";1296576;"30.06.2026 в 07:46"
841;2;"—";0;"";0;"На рассмотрении";1297266;"30.06.2026 в 08:08"
842;5;"—";0;"";0;"На рассмотрении";1311866;"30.06.2026 в 11:31"
843;2;"—";0;"";0;"На рассмотрении";1318562;"30.06.2026 в 12:34"
844;3;"—";0;"";0;"На рассмотрении";1321053;"30.06.2026 в 12:58"
845;4;"—";0;"";0;"На рассмотрении";1323941;"30.06.2026 в 13:30"
846;5;"—";0;"";0;"На рассмотрении";1358359;"30.06.2026 в 20:41"
847;2;"Электронное";0;"";0;"На рассмотрении";1375516;"01.07.2026 в 09:14"
848;3;"—";0;"";0;"На рассмотрении";1444393;"02.07.2026 в 21:03"
849;2;"Бумажное";0;"";0;"На рассмотрении";1448505;"02.07.2026 в 06:14"
850;3;"—";0;"";0;"На рассмотрении";1450385;"02.07.2026 в 07:38"
851;1;"Электронное";0;"";0;"На рассмотрении";1451329;"02.07.2026 в 08:10"
852;2;"—";0;"";0;"На рассмотрении";1456672;"02.07.2026 в 09:48"
853;2;"—";0;"";0;"На рассмотрении";1463420;"02.07.2026 в 10:58"
854;4;"—";0;"";0;"На рассмотрении";1475711;"02.07.2026 в 12:51"
855;2;"—";0;"";0;"На рассмотрении";1499057;"02.07.2026 в 16:35"
856;2;"—";0;"";0;"На рассмотрении";1519522;"02.07.2026 в 23:57"
857;1;"—";0;"";0;"На рассмотрении";1528525;"03.07.2026 в 08:54"
858;1;"—";0;"";0;"На рассмотрении";1530180;"03.07.2026 в 09:48"
859;4;"—";0;"";0;"Конкурсная группа исключена";1578588;"03.07.2026 в 19:46"
860;3;"—";0;"";0;"Передано в вуз";1631950;"05.07.2026 в 14:54"
861;3;"—";0;"";0;"Передано в вуз";1639024;"05.07.2026 в 16:12"
862;1;"Электронное";0;"";0;"Передано в вуз";1639027;"05.07.2026 в 14:49"
863;3;"—";0;"";0;"Передано в вуз";1639276;"05.07.2026 в 14:56"
864;3;"—";0;"";0;"Передано в вуз";1639988;"05.07.2026 в 15:15"
865;3;"—";0;"";0;"Передано в вуз";1640158;"05.07.2026 в 15:20"
866;2;"—";0;"";0;"Передано в вуз";1641261;"05.07.2026 в 15:49"
867;3;"—";0;"";0;"Передано в вуз";1641671;"05.07.2026 в 16:01"
868;3;"—";0;"";0;"Передано в вуз";1642168;"05.07.2026 в 16:14"
